Product ID,Name,Packaging,Unit Name,Total Units,Parent Category,Category,Subcategory,Price,Unit,Bulk Price,Reference Price,Size Format,Reference Format,Image URL,Product URL
4241,"Aceite de oliva 0,4º Hacendado",Garrafa,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Aceite de oliva,23.95,5.0,4.79,l,4.790,L,https://prod-mercadona.imgix.net/images/653fbbe27e3f30e84ad56f05ec6f0f92.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4241/aceite-oliva-04o-hacendado-garrafa
4240,"Aceite de oliva 0,4º Hacendado",Botella,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Aceite de oliva,5.15,1.0,5.15,l,5.150,L,https://prod-mercadona.imgix.net/images/25cc7d7c31cfba8b33e543ac9a6ccff4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4240/aceite-oliva-04o-hacendado-botella
4717,Aceite de oliva virgen extra Hacendado,Garrafa,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Aceite de oliva,17.95,3.0,5.98,l,5.984,L,https://prod-mercadona.imgix.net/images/5fa8b3f8b45d41a01fc19622122fca72.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4717/aceite-oliva-virgen-extra-hacendado-garrafa
4740,Aceite de oliva virgen extra Hacendado,Botella,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Aceite de oliva,6.35,1.0,6.35,l,6.350,L,https://prod-mercadona.imgix.net/images/bed0b39f9e3a67b1f6bfb8f4f04e5694.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4740/aceite-oliva-virgen-extra-hacendado-botella
4706,Aceite de oliva virgen extra Hacendado Gran Selección,Botella,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Aceite de oliva,7.09,0.75,9.45,l,9.454,L,https://prod-mercadona.imgix.net/images/ca971ebf519d62b535e1d0ad05ebd394.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4706/aceite-oliva-virgen-extra-hacendado-gran-seleccion-botella
4641,Aceite de oliva 1º Hacendado,Garrafa,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Aceite de oliva,23.95,5.0,4.79,l,4.790,L,https://prod-mercadona.imgix.net/images/29e0d1eaf714c1b03666268d23bc9741.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4641/aceite-oliva-1o-hacendado-garrafa
4640,Aceite de oliva 1º Hacendado,Botella,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Aceite de oliva,5.15,1.0,5.15,l,5.150,L,https://prod-mercadona.imgix.net/images/1a7146af03111cefbf7f8abd308dd799.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4640/aceite-oliva-1o-hacendado-botella
4711,Aceite de oliva virgen Hacendado,Garrafa,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Aceite de oliva,15.60,3.0,5.20,l,5.200,L,https://prod-mercadona.imgix.net/images/25221766e713f1ce7f32de92cf3ac2ef.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4711/aceite-oliva-virgen-hacendado-garrafa
4749,Aceite de oliva virgen Hacendado,Botella,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Aceite de oliva,5.50,1.0,5.50,l,5.500,L,https://prod-mercadona.imgix.net/images/0b39ce0b01fa8d0ff5caf7045fc5a716.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4749/aceite-oliva-virgen-hacendado-botella
4718,Aceite de oliva virgen extra Hacendado,Spray,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Aceite de oliva,2.80,0.2,14.00,l,14.000,L,https://prod-mercadona.imgix.net/images/3828beeb31145e948b4c611621162bfd.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4718/aceite-oliva-virgen-extra-hacendado-spray
4850,Aceite de oliva virgen extra Picual Casa Juncal,Botella,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Aceite de oliva,6.07,0.5,12.14,l,12.140,L,https://prod-mercadona.imgix.net/images/57c541a2fdb98be59dd3c91185658181.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4850/aceite-oliva-virgen-extra-picual-casa-juncal-botella
4041,"Aceite de girasol refinado 0,2º Hacendado",Garrafa,,,"Aceite, especias y salsas","Aceite, vinagre y sal","Aceite de girasol, semillas y maíz",8.70,5.0,1.74,l,1.740,L,https://prod-mercadona.imgix.net/images/8c16a9c5fe8126141815ce55e50cbcba.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4041/aceite-girasol-refinado-02o-hacendado-garrafa
4040,"Aceite de girasol refinado 0,2º Hacendado",Botella,,,"Aceite, especias y salsas","Aceite, vinagre y sal","Aceite de girasol, semillas y maíz",1.79,1.0,1.79,l,1.790,L,https://prod-mercadona.imgix.net/images/38334513c2db1608117eb6c2759439f2.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4040/aceite-girasol-refinado-02o-hacendado-botella
4193,Aceite de coco virgen Hacendado,Bote,,,"Aceite, especias y salsas","Aceite, vinagre y sal","Aceite de girasol, semillas y maíz",4.55,0.45,10.11,l,10.112,L,https://prod-mercadona.imgix.net/images/4b73d0063a13ed91219d84e7dd70d22d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4193/aceite-coco-virgen-hacendado-bote
4940,Vinagre de vino blanco Hacendado,Botella,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Vinagre y otros aderezos,0.65,1.0,0.65,l,0.650,L,https://prod-mercadona.imgix.net/images/44c1552cc9f3945d63d01565d313846c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4940/vinagre-vino-blanco-hacendado-botella
4957,Vinagre de manzana Hacendado,Botella,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Vinagre y otros aderezos,0.80,1.0,0.80,l,0.800,L,https://prod-mercadona.imgix.net/images/6803f40bdcd3d9b3be574bcee41399f4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4957/vinagre-manzana-hacendado-botella
4903,Limón exprimido Hacendado,Botella,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Vinagre y otros aderezos,1.00,0.28,3.57,l,3.572,L,https://prod-mercadona.imgix.net/images/1910ee61299100e2bca29c2b39fab7a5.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4903/limon-exprimido-hacendado-botella
4908,Crema de vinagre balsámico de Módena Hacendado,Botella,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Vinagre y otros aderezos,1.75,0.25,7.00,kg,7.000,kg,https://prod-mercadona.imgix.net/images/f38299e92edeb2b5c78eeb642f7e3752.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4908/crema-vinagre-balsamico-modena-hacendado-botella
13609,Vinagre de Jerez reserva Hacendado,Botella,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Vinagre y otros aderezos,2.00,0.25,8.00,l,8.000,L,https://prod-mercadona.imgix.net/images/bfa0c4aabf80adf4cd9a390df6aa7184.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/13609/vinagre-jerez-reserva-hacendado-botella
4905,Reducción bálsamica de vinagre Pedro Ximénez Hacendado,Botella,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Vinagre y otros aderezos,2.25,0.3,7.50,kg,7.500,kg,https://prod-mercadona.imgix.net/images/8ce7a93a2c6bf9fbffcb10f388eeb0a8.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/4905/reduccion-vinagre-pedro-ximenez-hacendado-botella
26496,Vinagre balsámico de Módena Hacendado,Botella,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Vinagre y otros aderezos,2.35,0.5,4.70,l,4.700,L,https://prod-mercadona.imgix.net/images/f65c196d0aae6388f9e6852c381f8da4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/26496/vinagre-balsamico-modena-hacendado-botella
19731,Sal fina Hacendado,Paquete,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Sal y bicarbonato,0.40,1.0,0.40,kg,0.400,kg,https://prod-mercadona.imgix.net/images/5097b3d7450edab7c2d9586299f5f3b9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/19731/sal-fina-hacendado-paquete
16864,Sal fina de mesa Hacendado,Bote,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Sal y bicarbonato,0.75,0.3,2.50,kg,2.500,kg,https://prod-mercadona.imgix.net/images/14d233ae4aee44619f27e63caaed1f2e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/16864/sal-fina-mesa-hacendado-bote
19732,Sal yodada fina Hacendado,Paquete,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Sal y bicarbonato,0.40,1.0,0.40,kg,0.400,kg,https://prod-mercadona.imgix.net/images/409a53c0327dff2c4b91e6b4c58efa42.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/19732/sal-yodada-fina-hacendado-paquete
19733,Sal gruesa Hacendado,Paquete,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Sal y bicarbonato,0.40,1.0,0.40,kg,0.400,kg,https://prod-mercadona.imgix.net/images/8b9798cc6f23201e8191711f58368727.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/19733/sal-gruesa-hacendado-paquete
29007,Bicarbonato de sódio Hacendado,Paquete,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Sal y bicarbonato,1.50,1.0,1.50,kg,1.500,kg,https://prod-mercadona.imgix.net/images/5ae57e0348cf657e21ffa47ad36ea448.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/29007/bicarbonato-sodico-hacendado-paquete
29006,Bicarbonato de sódio Hacendado,Bote,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Sal y bicarbonato,1.10,0.3,3.67,kg,3.667,kg,https://prod-mercadona.imgix.net/images/0cdfaaf94335d5701e8f433bdf49c914.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/29006/bicarbonato-sodico-hacendado-bote
19740,Escamas de sal marina natural Polasal,Bote,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Sal y bicarbonato,2.00,0.125,16.00,kg,16.000,kg,https://prod-mercadona.imgix.net/images/36bc3658a807997961ec5fda23dd948e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/19740/sal-marina-escamas-polasal-bote
19734,Sal gruesa para hornear Hacendado,Paquete,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Sal y bicarbonato,1.25,2.0,0.63,kg,0.625,kg,https://prod-mercadona.imgix.net/images/c46d67d22d1cf40d537ab349322b8da2.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/19734/sal-gruesa-hornear-hacendado-paquete
34130,Sal de ajo Hacendado,Bote,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Sal y bicarbonato,1.80,0.13,13.85,kg,13.847,kg,https://prod-mercadona.imgix.net/images/bd81680a3655bf89428f333254f34979.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34130/sal-ajo-hacendado-bote
29016,Sal de frutas sabor limón Hacendado,Bote,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Sal y bicarbonato,2.10,0.25,8.40,kg,8.400,kg,https://prod-mercadona.imgix.net/images/e01b7ced535cf57318ff7c7a1628d3ed.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/29016/sal-frutas-sabor-limon-hacendado-bote
19713,Sal 60% menos de sodio Hacendado,Bote,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Sal y bicarbonato,2.30,0.25,9.20,kg,9.200,kg,https://prod-mercadona.imgix.net/images/eeb93d74d5e3298a8f93b4b78dffdb7b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/19713/sal-60-menos-sodio-hacendado-bote
19726,Preparado para ahumar Hacendado,Bote,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Sal y bicarbonato,3.30,0.75,4.40,kg,4.400,kg,https://prod-mercadona.imgix.net/images/6666d298f039f78188651aa1fd47dc03.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/19726/preparado-salmon-ahumado-hacendado-bote
8930,Sal rosa del Himalaya Hacendado,Paquete,,,"Aceite, especias y salsas","Aceite, vinagre y sal",Sal y bicarbonato,2.65,1.0,2.65,kg,2.650,kg,https://prod-mercadona.imgix.net/images/6dbe958696d20fec014fbbf536ea4593.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/8930/sal-rosa-himalaya-hacendado-paquete
5598,Orégano Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Hierbas,0.95,0.025,38.00,kg,3.800,100 g,https://prod-mercadona.imgix.net/images/20a564cf97b2b9662bb7727d6008ed69.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/5598/oregano-hacendado-bote
5599,Perejil Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Hierbas,0.90,0.018,50.00,kg,5.000,100 g,https://prod-mercadona.imgix.net/images/b2bc740ba01dd6f5b0c62f44a5557dee.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/5599/perejil-hacendado-bote
47994,Hoja de laurel Hacendado,Paquete,,,"Aceite, especias y salsas",Especias,Hierbas,0.80,0.012,66.67,kg,6.667,100 g,https://prod-mercadona.imgix.net/images/34e7ea3d2a5df1817f89cecadea1e462.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/47994/hoja-laurel-hacendado-paquete
34131,Hierbas provenzales Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Hierbas,1.20,0.025,48.00,kg,4.800,100 g,https://prod-mercadona.imgix.net/images/75ea233839587117b294f2d15027f57a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34131/hierbas-provenzales-hacendado-bote
34128,Albahaca Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Hierbas,1.25,0.02,62.50,kg,6.250,100 g,https://prod-mercadona.imgix.net/images/666740b544111126529a014431ba81f4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34128/albahaca-hacendado-bote
34175,Romero Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Hierbas,1.35,0.04,33.75,kg,3.375,100 g,https://prod-mercadona.imgix.net/images/d5b59c36668ad99469b2c16a3d90fad7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34175/romero-hacendado-bote
5547,Tomillo Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Hierbas,1.05,0.024,43.75,kg,4.375,100 g,https://prod-mercadona.imgix.net/images/23cda8ba2719d64662af5acde3485411.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/5547/tomillo-hacendado-bote
52739,Eneldo Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Hierbas,1.85,0.018,102.78,kg,10.278,100 g,https://prod-mercadona.imgix.net/images/aa7bf59873bb1c4e11267001b37e8632.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/52739/eneldo-hacendado-bote
34721,Cilantro Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Hierbas,1.85,0.012,154.17,kg,15.417,100 g,https://prod-mercadona.imgix.net/images/27379a6a13ab30cfb594a4b326f1f66c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34721/cilantro-hacendado-bote
60873,Ajo y Perejil Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Hierbas,1.35,0.074,18.24,kg,18.244,kg,https://prod-mercadona.imgix.net/images/87354ac95bb1960b3cdab6dc5e632bb4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/60873/ajo-perejil-hacendado-bote
34182,Colorante alimentario Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Colorante y pimentón,0.95,0.085,11.18,kg,11.177,kg,https://prod-mercadona.imgix.net/images/279afe277bed6a3c1af998dbda9b66e7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34182/colorante-alimentario-hacendado-bote
34184,Pimentón dulce Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Colorante y pimentón,1.00,0.056,17.86,kg,17.858,kg,https://prod-mercadona.imgix.net/images/d01141fdec8c11a291e21f084d94f43c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34184/pimenton-dulce-hacendado-bote
34102,Pimentón dulce de la Vera Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Colorante y pimentón,1.85,0.075,24.67,kg,24.667,kg,https://prod-mercadona.imgix.net/images/fc6f52e3aa7435cc0e851a43697e8b06.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34102/pimenton-dulce-vera-hacendado-bote
34116,Azafrán molido Hacendado,Paquete,sobres,4,"Aceite, especias y salsas",Especias,Colorante y pimentón,1.80,0.0004,4500.00,kg,450.000,100 g,https://prod-mercadona.imgix.net/images/9b1e3bf3f850bb972810225a35e2d27e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34116/azafran-molido-hacendado-paquete
8370,Azafrán hebra Hacendado,Paquete,,,"Aceite, especias y salsas",Especias,Colorante y pimentón,1.80,0.0004,4500.00,kg,450.000,100 g,https://prod-mercadona.imgix.net/images/3434b4736a34f67f0e66575d8e2a2983.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/8370/azafran-hebra-hacendado-paquete
34183,Pimentón picante Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Colorante y pimentón,1.35,0.06,22.50,kg,22.500,kg,https://prod-mercadona.imgix.net/images/2f865dc2dc829da4a0e2962fb922cd9c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34183/pimenton-picante-hacendado-bote
60573,Pimentón dulce Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Colorante y pimentón,1.30,0.075,17.33,kg,17.334,kg,https://prod-mercadona.imgix.net/images/fa8610da91855ce1394dcac73c68220e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/60573/pimenton-dulce-hacendado-bote
34171,Pimienta negra molida Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Pimienta,1.15,0.07,16.43,kg,16.429,kg,https://prod-mercadona.imgix.net/images/905e76fd8f59b3931ae5e2c586c4a9f5.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34171/pimienta-negra-molida-hacendado-bote
67693,Molinillo pimienta negra Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Pimienta,1.65,0.065,25.38,kg,25.385,kg,https://prod-mercadona.imgix.net/images/ff80991c845784c85981a779586661c9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/67693/molinillo-pimienta-negra-hacendado-bote
34172,Pimienta negra en grano Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Pimienta,1.50,0.07,21.43,kg,21.429,kg,https://prod-mercadona.imgix.net/images/ade2f829444a465f07de05c97b526258.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34172/pimienta-negra-grano-hacendado-bote
67694,Molinillo mix pimientas Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Pimienta,1.85,0.05,37.00,kg,37.000,kg,https://prod-mercadona.imgix.net/images/16d512e03ea3f4513a43a085403cba3f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/67694/molinillo-mix-pimientas-hacendado-bote
34170,Pimienta blanca molida Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Pimienta,2.15,0.07,30.71,kg,30.715,kg,https://prod-mercadona.imgix.net/images/a8cedadb6026482169a838838a6943d3.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34170/pimienta-blanca-molida-hacendado-bote
86656,Ajo granulado Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,1.14,0.115,9.91,kg,9.914,kg,https://prod-mercadona.imgix.net/images/10f7ce7fe35de8f5b595db38a95a9cc5.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/86656/ajo-granulado-hacendado-bote
34208,Cebolla frita crujiente Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,1.15,0.15,7.67,kg,7.667,kg,https://prod-mercadona.imgix.net/images/fb2e63195fc20b44ae5f3598c40a7565.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34208/cebolla-frita-crujiente-hacendado-bote
34177,Canela molida Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,1.00,0.052,19.23,kg,19.231,kg,https://prod-mercadona.imgix.net/images/22948761cf10a9f149a06ec505fb8dcd.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34177/canela-molida-hacendado-bote
52880,Canela en rama Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,1.45,0.019,76.32,kg,7.632,100 g,https://prod-mercadona.imgix.net/images/79a95af1248f3f9e5f0a5fab40e06adf.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/52880/canela-rama-hacendado-bote
34120,Comino molido Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,1.20,0.058,20.69,kg,20.690,kg,https://prod-mercadona.imgix.net/images/003c9821946990d15215928c180ec0b7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34120/comino-molido-hacendado-bote
34121,Comino en grano Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,1.95,0.056,34.82,kg,34.822,kg,https://prod-mercadona.imgix.net/images/945a39457b8b947b612650a22e7a2c71.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34121/comino-grano-hacendado-bote
34125,Curry Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,1.15,0.057,20.18,kg,20.176,kg,https://prod-mercadona.imgix.net/images/41e788d61332bbabe67bcb18c9b74d9e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34125/curry-hacendado-bote
34173,Nuez moscada molida Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,1.65,0.058,28.45,kg,28.449,kg,https://prod-mercadona.imgix.net/images/26a3c69f637bdb1722940dbaa79f6cf9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34173/nuez-moscada-molida-hacendado-bote
34138,Cebolla en polvo Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,0.94,0.06,15.67,kg,15.667,kg,https://prod-mercadona.imgix.net/images/4e60df323518b37ef8fcc6be6103526e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34138/cebolla-polvo-hacendado-bote
34178,Cayena guindillas Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,1.36,0.027,50.37,kg,5.038,100 g,https://prod-mercadona.imgix.net/images/ca1ef5080300ea3323d59f0911f471db.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34178/cayena-guindillas-hacendado-bote
37417,Cayena molida Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,1.65,0.055,30.00,kg,30.000,kg,https://prod-mercadona.imgix.net/images/e0224e197ff6535f418d187efc499d56.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/37417/cayena-molida-hacendado-bote
34163,Cúrcuma Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,1.30,0.06,21.67,kg,21.667,kg,https://prod-mercadona.imgix.net/images/bbb23780061cfd84ea7c8b8890715380.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34163/curcuma-hacendado-bote
34149,Jengibre molido Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,1.65,0.049,33.67,kg,3.368,100 g,https://prod-mercadona.imgix.net/images/660b9d830317ff63daa0a5a5cfe4cdb2.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34149/jengibre-molido-hacendado-bote
34130,Sal de ajo Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,1.80,0.13,13.85,kg,13.847,kg,https://prod-mercadona.imgix.net/images/bd81680a3655bf89428f333254f34979.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34130/sal-ajo-hacendado-bote
34113,Ñoras Hacendado,Paquete,,,"Aceite, especias y salsas",Especias,Otras especias,1.56,0.025,62.40,kg,6.240,100 g,https://prod-mercadona.imgix.net/images/4b8bb2de7c473819516a8213b9594653.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34113/noras-hacendado-paquete
34122,Clavo en grano Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,1.75,0.042,41.67,kg,4.167,100 g,https://prod-mercadona.imgix.net/images/4454375471a75b1e36fe451869e79460.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34122/clavo-grano-hacendado-bote
60869,Piñones Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Otras especias,3.02,0.07,43.14,kg,43.143,kg,https://prod-mercadona.imgix.net/images/e7f664f83a425361c897c64b63c147d2.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/60869/pinones-hacendado-bote
23353,Sazonador para fajitas Hacendado sabor tex-mex,Sobre,,,"Aceite, especias y salsas",Especias,Sazonadores,0.85,0.017,50.00,kg,5.000,100 g,https://prod-mercadona.imgix.net/images/b3949dc2bcd4c09097246046318e577b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/23353/sazonador-fajitas-hacendado-sabor-tex-mex
11971,Sazonador ajo y limón Hacendado para carne y pescado,Sobre,,,"Aceite, especias y salsas",Especias,Sazonadores,1.05,0.03,35.00,kg,3.500,100 g,https://prod-mercadona.imgix.net/images/1c4d5344d0afaa6198d071ad0e2aa5ae.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/11971/sazonador-ajo-limon-hacendado-carne-pescado-horno-microondas-con-bolsa
11972,Sazonador hierbas provenzales Hacendado para pollo y costillas,Sobre,,,"Aceite, especias y salsas",Especias,Sazonadores,1.00,0.024,41.67,kg,4.167,100 g,https://prod-mercadona.imgix.net/images/5f70b8323c4c746222517fe9b1da3b9c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/11972/sazonador-hierbas-provenzales-hacendado-pollo-costillas-horno-microondas-con-bolsa
86659,Sazonador barbacoa Hacendado para pollo y costillas,Sobre,,,"Aceite, especias y salsas",Especias,Sazonadores,1.30,0.057,22.81,kg,22.808,kg,https://prod-mercadona.imgix.net/images/43dc9ccbba36855392ce7b3e45f7988b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/86659/sazonador-sabor-barbacoa-hacendado-carne
34702,Sazonador para paella con azafrán Hacendado,Caja,sobres,5,"Aceite, especias y salsas",Especias,Sazonadores,1.45,0.02,72.50,kg,7.250,100 g,https://prod-mercadona.imgix.net/images/f2cdac44f287c5a2b6d89b51d091ad3e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/34702/sazonador-paella-con-azafran-hacendado-caja
17147,Sazonador para burritos Hacendado,Sobre,,,"Aceite, especias y salsas",Especias,Sazonadores,1.30,0.04,32.50,kg,3.250,100 g,https://prod-mercadona.imgix.net/images/cae24bea6184cb80c26eb05245c7a627.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/17147/sazonador-burritos-hacendado
86808,Sazonador pollo y carne Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Sazonadores,1.40,0.076,18.42,kg,18.422,kg,https://prod-mercadona.imgix.net/images/4322cb1037c17add880018f4ae8e874f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/86808/sazonador-pollo-carne-hacendado-bote
60640,Sazonador pasta Hacendado,Bote,,,"Aceite, especias y salsas",Especias,Sazonadores,1.60,0.045,35.56,kg,3.556,100 g,https://prod-mercadona.imgix.net/images/45eeee3ab3e380f3e0892e61e724bec8.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/60640/sazonador-pasta-hacendado-bote
